gwcode,year,pop
221,1974,24.835
221,1975,25.197
221,1976,25.523
221,1977,25.809
221,1978,26.087
221,1979,26.395
221,1980,26.745
221,1981,27.164
221,1982,27.624
221,1983,28.095
221,1984,28.512
221,1985,28.835
221,1986,29.041
221,1987,29.172
221,1988,29.235
221,1989,29.312
221,1990,29.439
221,1991,29.624
221,1992,29.863
221,1993,30.138
221,1994,30.427
221,1995,30.691
221,1996,30.967
221,1997,31.251
221,1998,31.523
221,1999,31.8
221,2e3,32.082
221,2001,32.36
221,2002,32.629
221,2003,32.933
221,2004,33.314
221,2005,33.793
221,2006,34.408
221,2007,35.111
221,2008,35.853
221,2009,36.534
221,2010,37.094
221,2011,37.497
221,2012,37.783
221,2013,37.971
221,2014,38.132
221,2015,38.307
221,2016,38.499
221,2017,38.695
221,2018,38.897
221,2019,39.102
223,1816,6
223,1817,5.89
223,1818,5.79
223,1819,5.7
223,1820,5.6
223,1821,5.72
223,1822,5.84
223,1823,5.97
223,1824,6.1
223,1825,6.23
223,1826,6.36
223,1827,6.5
223,1828,6.58
223,1829,6.65
223,1830,6.73
223,1831,6.81
223,1832,6.89
223,1833,6.97
223,1834,7.05
223,1835,7.13
223,1836,7.22
223,1837,7.3
223,1838,7.33
223,1839,7.36
223,1840,7.39
223,1841,7.42
223,1842,7.45
223,1843,7.48
223,1844,7.51
223,1845,7.54
223,1846,7.57
223,1847,7.6
223,1848,7.72
223,1849,7.83
223,1850,7.95
223,1851,8.08
223,1852,8.2
223,1853,8.17
223,1854,8.13
223,1855,8.1
223,1856,7.98
223,1857,7.86
223,1858,7.74
223,1859,7.63
223,1860,7.51
223,1861,7.4
223,1862,7.2
223,1863,7.41
223,1864,7.62
223,1865,7.84
223,1866,8.07
223,1867,8.3
223,1868,7.5
223,1869,7.52
223,1870,7.53
223,1871,7.55
223,1872,7.57
223,1873,7.58
223,1874,7.6
223,1875,8.13
223,1876,8.7
223,1877,8.55
223,1878,8.39
223,1879,8.25
223,1880,8.1
223,1881,7.95
223,1882,7.81
223,1883,7.67
223,1884,7.53
223,1885,7.4
223,1886,9.6
223,1887,9.55
223,1888,9.5
223,1889,9.45
223,1890,9.4
223,1891,7.9
223,1892,8.38
223,1893,8.89
223,1894,9.43
223,1895,10
223,1896,10
223,1897,10
223,1898,10
223,1899,10
223,1900,10
223,1901,9.5
223,1902,9.62
223,1903,9.75
223,1904,9.87
223,1905,10
223,1906,9.7
223,1907,9.77
223,1908,9.83
223,1909,9.9
223,1910,11
223,1911,10.7
223,1912,11.01
223,1913,11.33
223,1914,11.66
223,1915,12
223,1916,11.1
223,1917,11.32
223,1918,11.54
223,1919,11.77
223,1920,12
223,1921,11.5
223,1922,11.86
223,1923,12.23
223,1924,12.61
223,1925,13
223,1926,12.38
223,1927,11.8
223,1928,11.24
223,1929,10.71
223,1930,10.2
223,1931,10.71
223,1932,11.24
223,1933,11.8
223,1934,12.38
223,1935,13
223,1936,13
223,1937,13
223,1938,13
223,1939,13
223,1940,13
223,1941,11.1
223,1942,11.35
223,1943,11.61
223,1944,11.88
223,1945,12.15
223,1946,12.43
223,1947,12.71
223,1948,13
223,1949,13
223,1950,13.758
223,1951,13.942
223,1952,14.128
223,1953,14.338
223,1954,14.568
223,1955,14.831
223,1956,15.112
223,1957,15.431
223,1958,15.767
223,1959,16.126
223,1960,16.495
223,1961,16.894
223,1962,17.29
223,1963,17.718
223,1964,18.17
223,1965,18.649
223,1966,19.153
223,1967,19.691
223,1968,20.236
223,1969,20.765
223,1970,21.265
223,1971,21.726
223,1972,22.151
223,1973,22.563
223,1974,22.981
223,1975,23.432
223,1976,23.926
223,1977,24.44
223,1978,24.962
223,1979,25.447
223,1980,25.866
223,1981,26.224
223,1982,26.515
223,1983,26.765
223,1984,27.011
223,1985,27.257
223,1986,27.524
223,1987,27.802
223,1988,28.095
223,1989,28.407
223,1990,28.747
223,1991,29.108
223,1992,29.497
223,1993,29.919
223,1994,30.365
223,1995,30.833
223,1996,31.325
223,1997,31.838
223,1998,32.355
223,1999,32.842
223,2e3,33.286
223,2001,33.671
223,2002,34.018
223,2003,34.321
223,2004,34.596
223,2005,34.852
223,2006,35.095
223,2007,35.322
223,2008,35.541
223,2009,35.766
223,2010,36.003
223,2011,36.264
223,2012,36.545
223,2013,36.834
223,2014,37.127
223,2015,37.403
223,2016,37.666
223,2017,37.922
223,2018,38.155
223,2019,38.404
225,1816,1898
225,1817,1911
225,1818,1924
225,1819,1937
225,1820,1950
225,1821,1963
225,1822,1977
225,1823,1990
225,1824,2004
225,1825,2018
225,1826,2032
225,1827,2045
225,1828,2059
225,1829,2074
225,1830,2088
225,1831,2102
225,1832,2116
225,1833,2131
225,1834,2146
225,1835,2160
225,1836,2175
225,1837,2190
225,1838,2205
225,1839,2220
225,1840,2235
225,1841,2251
225,1842,2266
225,1843,2281
225,1844,2297
225,1845,2313
225,1846,2329
225,1847,2345
225,1848,2361
225,1849,2377
225,1850,2393
225,1851,2404
225,1852,2415
225,1853,2427
225,1854,2438
225,1855,2449
225,1856,2461
225,1857,2472
225,1858,2484
225,1859,2495
225,1860,2507
225,1861,2522
225,1862,2538
225,1863,2553
225,1864,2569
225,1865,2584
225,1866,2600
225,1867,2616
225,1868,2632
225,1869,2648
225,1870,2664
225,1871,2680
225,1872,2697
225,1873,2715
225,1874,2733
225,1875,2750
225,1876,2768
225,1877,2786
225,1878,2803
225,1879,2821
225,1880,2839
225,1881,2853
225,1882,2863
225,1883,2874
225,1884,2885
225,1885,2896
225,1886,2907
225,1887,2918
225,1888,2929
225,1889,2940
225,1890,2951
225,1891,2965
225,1892,3002
225,1893,3040
225,1894,3077
225,1895,3114
225,1896,3151
225,1897,3188
225,1898,3226
225,1899,3263
225,1900,3300
225,1901,3341
225,1902,3384
225,1903,3428
225,1904,3472
225,1905,3516
225,1906,3560
225,1907,3604
225,1908,3647
225,1909,3691
225,1910,3735
225,1911,3776
225,1912,3819
225,1913,3864
225,1914,3897
225,1915,3883
225,1916,3883
225,1917,3888
225,1918,3880
225,1919,3869
225,1920,3877
225,1921,3876
225,1922,3874
225,1923,3883
225,1924,3896
225,1925,3910
225,1926,3932
225,1927,3956
225,1928,3988
225,1929,4022
225,1930,4051
225,1931,4080
225,1932,4102
225,1933,4122
225,1934,4140
225,1935,4155
225,1936,4168
225,1937,4180
225,1938,4192
225,1939,4206
225,1940,4226
225,1941,4254
225,1942,4286
225,1943,4323
225,1944,4364
225,1945,4412
225,1946,4467
225,1947,4524
225,1948,4608
225,1949,4639
225,1950,4668.086
225,1951,4726.288
225,1952,4788.957
225,1953,4851.982
225,1954,4912.886
225,1955,4970.806
225,1956,5026.667
225,1957,5082.999
225,1958,5143.673
225,1959,5213.396
225,1960,5296.118
225,1961,5393.407
225,1962,5502.998
225,1963,5618.158
225,1964,5729.464
225,1965,5829.956
225,1966,5916.909
225,1967,5991.679
225,1968,6056.361
225,1969,6114.722
225,1970,6169.358
225,1971,6221.635
225,1972,6270.121
225,1973,6311.478
225,1974,6341.062
225,1975,6356.185
225,1976,6355.23
225,1977,6341.181
225,1978,6321.535
225,1979,6306.539
225,1980,6303.61
225,1981,6315.881
225,1982,6341.548
225,1983,6377.095
225,1984,6416.705
225,1985,6456.224
225,1986,6494.086
225,1987,6531.889
225,1988,6572.266
225,1989,6619.155
225,1990,6674.89
225,1991,6741.069
225,1992,6815.376
225,1993,6891.6
225,1994,6961.263
225,1995,7018.525
225,1996,7061.173
225,1997,7091.765
225,1998,7115.127
225,1999,7138.464
225,2e3,7167.25
225,2001,7202.685
225,2002,7243.914
225,2003,7291.893
225,2004,7347.247
225,2005,7410.308
225,2006,7481.407
225,2007,7560.358
225,2008,7646.113
225,2009,7737.161
225,2010,7831.971
225,2011,7930.421
225,2012,8031.67
225,2013,8132.674
225,2014,8229.629
225,2015,8319.769
225,2016,8401.739
225,2017,8476.005
225,2018,8544.034
225,2019,8608.259
230,1816,11073
230,1817,11156
230,1818,11241
230,1819,11326
230,1820,11411
230,1821,11498
230,1822,11584
230,1823,11672
230,1824,11760
230,1825,11849
230,1826,11939
230,1827,12029
230,1828,12120
230,1829,12212
230,1830,12304
230,1831,12397
230,1832,12491
230,1833,12585
230,1834,12681
230,1835,12776
230,1836,12873
230,1837,12970
230,1838,13068
230,1839,13167
230,1840,13267
230,1841,13367
230,1842,13468
230,1843,13570
230,1844,13673
230,1845,13776
230,1846,13880
230,1847,13985
230,1848,14091
230,1849,14197
230,1850,14305
230,1851,14413
230,1852,14522
230,1853,14632
230,1854,14742
230,1855,14854
230,1856,14966
230,1857,15079
230,1858,15530
230,1859,15580
230,1860,15640
230,1861,15700
230,1862,15750
230,1863,15810
230,1864,15860
230,1865,15920
230,1866,15980
230,1867,16030
230,1868,16090
230,1869,16140
230,1870,16200
230,1871,15920
230,1872,15980
230,1873,16030
230,1874,16090
230,1875,16140
230,1876,16200
230,1877,16590
230,1878,16680
230,1879,16770
230,1880,16860
230,1881,16950
230,1882,17040
230,1883,17140
230,1884,17230
230,1885,17320
230,1886,17420
230,1887,17510
230,1888,17600
230,1889,17680
230,1890,17760
230,1891,17840
230,1892,17920
230,1893,18e3
230,1894,18080
230,1895,18160
230,1896,18240
230,1897,18320
230,1898,18400
230,1899,18480
230,1900,18530
230,1901,18600
230,1902,18720
230,1903,18850
230,1904,18990
230,1905,19120
230,1906,19250
230,1907,19390
230,1908,19520
230,1909,19660
230,1910,19790
230,1911,19930
230,1912,20060
230,1913,20200
230,1914,20330
230,1915,20470
230,1916,20610
230,1917,20740
230,1918,20880
230,1919,21020
230,1920,21160
230,1921,21300
230,1922,21520
230,1923,21740
230,1924,21960
230,1925,22190
230,1926,22400
230,1927,22630
230,1928,22860
230,1929,23100
230,1930,23330
230,1931,23570
230,1932,23780
230,1933,24120
230,1934,24350
230,1935,24570
230,1936,24810
230,1937,25050
230,1938,25280
230,1939,25520
230,1940,25760
230,1941,25970
230,1942,26190
230,1943,29390
230,1944,26600
230,1945,26800
230,1946,27020
230,1947,27220
230,1948,27437
230,1949,27651
230,1950,28069.735
230,1951,28243.635
230,1952,28442.373
230,1953,28658.669
230,1954,28887.349
230,1955,29125.354
230,1956,29371.821
230,1957,29628.012
230,1958,29896.928
230,1959,30182.782
230,1960,30489.242
230,1961,30817.57
230,1962,31165.075
230,1963,31524.385
230,1964,31885.404
230,1965,32241.041
230,1966,32587.244
230,1967,32926.306
230,1968,33265.172
230,1969,33614.194
230,1970,33980.276
230,1971,34363.917
230,1972,34760.522
230,1973,35165.557
230,1974,35572.476
230,1975,35975.317
230,1976,36373.1
230,1977,36763.529
230,1978,37137.704
230,1979,37484.749
230,1980,37796.795
230,1981,38071.262
230,1982,38309.711
230,1983,38514.061
230,1984,38688.12
230,1985,38835.884
230,1986,38958.074
230,1987,39057.213
230,1988,39141.605
230,1989,39221.74
230,1990,39306.102
230,1991,39403.2
230,1992,39515.511
230,1993,39638.635
230,1994,39764.562
230,1995,39890.498
230,1996,40009.324
230,1997,40131.56
230,1998,40292.642
230,1999,40539.723
230,2e3,40903.711
230,2001,41392.103
230,2002,41985.52
230,2003,42653.406
230,2004,43351.668
230,2005,44042.632
230,2006,44725.532
230,2007,45393.858
230,2008,45997.806
230,2009,46476.072
230,2010,46788.63
230,2011,46909.138
230,2012,46857.404
230,2013,46697.553
230,2014,46521.827
230,2015,46397.664
230,2016,46347.576
230,2017,46354.321
230,2018,46397.452
230,2019,46441.049
232,1816,5.22
232,1817,5.23
232,1818,5.24
232,1819,5.25
232,1820,5.26
232,1821,5.27
232,1822,5.27
232,1823,5.28
232,1824,5.29
232,1825,5.3
232,1826,5.31
232,1827,5.32
232,1828,5.33
232,1829,5.34
232,1830,5.35
232,1831,5.36
232,1832,5.37
232,1833,5.38
232,1834,5.39
232,1835,5.4
232,1836,5.41
232,1837,5.42
232,1838,5.43
232,1839,5.44
232,1840,5.45
232,1841,5.46
232,1842,5.47
232,1843,5.48
232,1844,5.49
232,1845,5.5
232,1846,5.51
232,1847,5.53
232,1848,5.54
232,1849,5.55
232,1850,5.56
232,1851,5.58
232,1852,5.59
232,1853,5.6
232,1854,5.62
232,1855,5.63
232,1856,5.64
232,1857,5.66
232,1858,5.67
232,1859,5.68
232,1860,5.7
232,1861,5.71
232,1862,5.72
232,1863,5.74
232,1864,5.75
232,1865,5.76
232,1866,5.78
232,1867,5.79
232,1868,5.8
232,1869,5.82
232,1870,5.83
232,1871,5.85
232,1872,5.86
232,1873,5.87
232,1874,5.89
232,1875,5.9
232,1876,5.89
232,1877,5.88
232,1878,5.87
232,1879,5.86
232,1880,5.85
232,1881,5.84
232,1882,5.84
232,1883,5.83
232,1884,5.82
232,1885,5.81
232,1886,5.8
232,1887,5.79
232,1888,5.78
232,1889,5.77
232,1890,5.76
232,1891,5.75
232,1892,5.74
232,1893,5.74
232,1894,5.73
232,1895,5.72
232,1896,5.71
232,1897,5.7
232,1898,5.67
232,1899,5.64
232,1900,5.61
232,1901,5.57
232,1902,5.54
232,1903,5.51
232,1904,5.48
232,1905,5.45
232,1906,5.42
232,1907,5.39
232,1908,5.36
232,1909,5.33
232,1910,5.3
232,1911,5.59
232,1912,5.9
232,1913,5.67
232,1914,5.45
232,1915,5.24
232,1916,5.04
232,1917,4.84
232,1918,4.65
232,1919,4.47
232,1920,4.3
232,1921,4.51
232,1922,4.73
232,1923,4.96
232,1924,5.2
232,1925,5.25
232,1926,5.3
232,1927,5.35
232,1928,5.4
232,1929,5.45
232,1930,5.5
232,1931,4.86
232,1932,4.3
232,1933,4.91
232,1934,5.6
232,1935,5.7
232,1936,5.8
232,1937,5.9
232,1938,6
232,1939,5.88
232,1940,5.76
232,1941,5.64
232,1942,5.52
232,1943,5.41
232,1944,5.3
232,1945,5.47
232,1946,5.64
232,1947,5.82
232,1948,6
232,1949,6
232,1950,6.196
232,1951,6.689
232,1952,7.247
232,1953,7.865
232,1954,8.525
232,1955,9.232
232,1956,9.989
232,1957,10.779
232,1958,11.615
232,1959,12.498
232,1960,13.411
232,1961,14.375
232,1962,15.37
232,1963,16.412
232,1964,17.469
232,1965,18.549
232,1966,19.647
232,1967,20.758
232,1968,21.89
232,1969,23.058
232,1970,24.276
232,1971,25.559
232,1972,26.892
232,1973,28.232
232,1974,29.52
232,1975,30.705
232,1976,31.777
232,1977,32.771
232,1978,33.737
232,1979,34.818
232,1980,36.067
232,1981,37.5
232,1982,39.114
232,1983,40.867
232,1984,42.706
232,1985,44.6
232,1986,46.517
232,1987,48.455
232,1988,50.434
232,1989,52.448
232,1990,54.509
232,1991,56.671
232,1992,58.888
232,1993,60.971
232,1994,62.677
232,1995,63.85
232,1996,64.36
232,1997,64.327
232,1998,64.142
232,1999,64.37
232,2e3,65.39
232,2001,67.341
232,2002,70.049
232,2003,73.182
232,2004,76.244
232,2005,78.867
232,2006,80.991
232,2007,82.683
232,2008,83.861
232,2009,84.462
232,2010,84.449
232,2011,83.751
232,2012,82.431
232,2013,80.788
232,2014,79.223
232,2015,78.014
232,2016,77.281
232,2017,76.965
232,2018,76.953
232,2019,77.072
235,1816,2746
235,1817,2768
235,1818,2791
235,1819,2813
235,1820,2836
235,1821,2859
235,1822,2882
235,1823,2905
235,1824,2929
235,1825,2952
235,1826,2976
235,1827,3e3
235,1828,3024
235,1829,3049
235,1830,3073
235,1831,3098
235,1832,3123
235,1833,3148
235,1834,3174
235,1835,3199
235,1836,3225
235,1837,3251
235,1838,3277
235,1839,3304
235,1840,3330
235,1841,3357
235,1842,3384
235,1843,3412
235,1844,3439
235,1845,3467
235,1846,3495
235,1847,3523
235,1848,3551
235,1849,3580
235,1850,3609
235,1851,3638
235,1852,3667
235,1853,3697
235,1854,3727
235,1855,3757
235,1856,3787
235,1857,3818
235,1858,3848
235,1859,3879
235,1860,3911
235,1861,3942
235,1862,3974
235,1863,4006
235,1864,4038
235,1865,4071
235,1866,4104
235,1867,4137
235,1868,4170
235,1869,4204
235,1870,4238
235,1871,4272
235,1872,4306
235,1873,4341
235,1874,4376
235,1875,4412
235,1876,4447
235,1877,4483
235,1878,4519
235,1879,4556
235,1880,4592
235,1881,4629
235,1882,4667
235,1883,4704
235,1884,4742
235,1885,4781
235,1886,4880
235,1887,4920
235,1888,4960
235,1889,5e3
235,1890,5050
235,1891,5070
235,1892,5110
235,1893,5150
235,1894,5180
235,1895,5220
235,1896,5260
235,1897,5300
235,1898,5330
235,1899,5370
235,1900,5420
235,1901,5450
235,1902,5500
235,1903,5540
235,1904,5600
235,1905,5650
235,1906,5690
235,1907,5740
235,1908,5790
235,1909,5840
235,1910,5890
235,1911,5960
235,1912,5960
235,1913,5970
235,1914,5980
235,1915,5990
235,1916,6e3
235,1917,6010
235,1918,6010
235,1919,6020
235,1920,6030
235,1921,6080
235,1922,6160
235,1923,6240
235,1924,6320
235,1925,6400
235,1926,6480
235,1927,6550
235,1928,6630
235,1929,6710
235,1930,6820
235,1931,6880
235,1932,6970
235,1933,7060
235,1934,7150
235,1935,7240
235,1936,7330
235,1937,7410
235,1938,7500
235,1939,7600
235,1940,7720
235,1941,7760
235,1942,7830
235,1943,7900
235,1944,7980
235,1945,8050
235,1946,8120
235,1947,8190
235,1948,8262
235,1949,8333
235,1950,8416.967
235,1951,8432.973
235,1952,8477.256
235,1953,8537.746
235,1954,8604.733
235,1955,8670.884
235,1956,8731.331
235,1957,8783.547
235,1958,8827.136
235,1959,8863.385
235,1960,8893.971
235,1961,8919.603
235,1962,8938.804
235,1963,8947.428
235,1964,8940.092
235,1965,8914.451
235,1966,8866.85
235,1967,8802.562
235,1968,8739.08
235,1969,8700.023
235,1970,8701.855
235,1971,8750.506
235,1972,8839.796
235,1973,8958.962
235,1974,9091.4
235,1975,9224.059
235,1976,9354.494
235,1977,9483.629
235,1978,9605.593
235,1979,9714.16
235,1980,9804.851
235,1981,9875.257
235,1982,9925.729
235,1983,9958.417
235,1984,9977.168
235,1985,9985.575
235,1986,9983.221
235,1987,9971.233
235,1988,9956.672
235,1989,9948.574
235,1990,9953.327
235,1991,9974.195
235,1992,10009.576
235,1993,10054.996
235,1994,10103.443
235,1995,10149.735
235,1996,10192.394
235,1997,10232.884
235,1998,10272.286
235,1999,10312.611
235,2e3,10355.117
235,2001,10399.312
235,2002,10443.668
235,2003,10487.113
235,2004,10528.268
235,2005,10565.723
235,2006,10599.951
235,2007,10630.12
235,2008,10652.099
235,2009,10660.616
235,2010,10652.321
235,2011,10625.33
235,2012,10581.821
235,2013,10527.674
235,2014,10471.168
235,2015,10418.473
235,2016,10371.627
235,2017,10329.506
235,2018,10291.196
235,2019,10254.666
240,1816,1486.01
240,1817,1495.56
240,1818,1505.18
240,1819,1514.85
240,1820,1524.59
240,1821,1534.39
240,1822,1544.26
240,1823,1554.19
240,1824,1564.18
240,1825,1574.23
240,1826,1584.35
240,1827,1594.54
240,1828,1604.79
240,1829,1615.11
240,1830,1625.49
240,1831,1635.94
240,1832,1646.46
240,1833,1657.05
240,1834,1667.7
240,1835,1678.42
240,1836,1689.21
240,1837,1700.07
240,1838,1711
240,1839,1722
240,1840,1733
240,1841,1745
240,1842,1756
240,1843,1762
240,1844,1768
240,1845,1774
240,1846,1769
240,1847,1464
240,1848,1759
240,1849,1774
240,1850,1789
240,1851,1804
240,1852,1819
240,1853,1823
240,1854,1828
240,1855,1832
240,1856,1836
240,1857,1841
240,1858,1845
240,1859,1860
240,1860,1874
240,1861,1889
240,1862,1901
240,1863,1912
240,1864,1924
240,1865,1929
240,1866,1934
240,1867,1923.61
240,1868,1937.7
240,1869,1944.04
240,1870,1950.41
240,1871,1956.79
245,1816,3636
245,1817,3672
245,1818,3708
245,1819,3744
245,1820,3780
245,1821,3817
245,1822,3854
245,1823,3892
245,1824,3929
245,1825,3967
245,1826,4006
245,1827,4043
245,1828,4078
245,1829,4107
245,1830,4133
245,1831,4104
245,1832,4191
245,1833,4215
245,1834,4238
245,1835,4263
245,1836,4291
245,1837,4311
245,1838,4325
245,1839,4345
245,1840,4364
245,1841,4385
245,1842,4468
245,1843,4430
245,1844,4448
245,1845,4467
245,1846,4493
245,1847,4506
245,1848,4504
245,1849,4512
245,1850,4531
245,1851,4546
245,1852,4556
245,1853,4552
245,1854,4547
245,1855,4557
245,1856,4582
245,1857,4606
245,1858,4628
245,1859,4657
245,1860,4657
245,1861,4710
245,1862,4748
245,1863,4788
245,1864,4815
245,1865,4829
245,1866,4815
245,1867,4822
245,1868,4834
245,1869,4851
245,1870,4851
245,1871,4858
255,1816,10349
255,1817,10572
255,1818,10796
255,1819,10981
255,1820,11272
255,1821,11481
255,1822,11664
255,1823,11844
255,1824,12032
255,1825,12257
255,1826,12427
255,1827,12557
255,1828,12726
255,1829,12857
255,1830,12988
255,1831,13039
255,1832,13139
255,1833,13303
255,1834,13473
255,1835,13708
255,1836,13931
255,1837,14098
255,1838,14386
255,1839,14646
255,1840,14929
255,1841,15111
255,1842,15305
255,1843,15471
255,1844,15709
255,1845,15941
255,1846,16113
255,1847,16157
255,1848,16165
255,1849,16331
255,1850,16608
255,1851,16829
255,1852,16935
255,1853,17045
255,1854,17164
255,1855,17203
255,1856,17350
255,1857,17530
255,1858,17740
255,1859,17994
255,1860,18265
255,1861,18491
255,1862,18733
255,1863,18993
255,1864,19255
255,1865,20421
255,1866,24342
255,1867,30457
255,1868,30701
255,1869,30946
255,1870,31194
255,1871,41030
255,1872,41185
255,1873,41532
255,1874,41983
255,1875,42510
255,1876,43057
255,1877,43608
255,1878,44127
255,1879,44639
255,1880,45093
255,1881,45426
255,1882,45717
255,1883,46014
255,1884,46335
255,1885,46705
255,1886,47103
255,1887,47540
255,1888,48020
255,1889,48512
255,1890,49239
255,1891,49767
255,1892,50279
255,1893,50778
255,1894,51339
255,1895,52001
255,1896,52753
255,1897,53549
255,1898,54406
255,1899,55248
255,1900,56046
255,1901,56874
255,1902,57767
255,1903,58629
255,1904,59475
255,1905,60134
255,1906,61153
255,1907,62013
255,1908,62863
255,1909,63717
255,1910,64568
255,1911,65359
255,1912,66146
255,1913,66978
255,1914,67790
255,1915,67883
255,1916,67715
255,1917,67368
255,1918,66811
255,1919,62897
255,1920,61694
255,1921,62473
255,1922,61185
255,1923,61577
255,1924,61953
255,1925,62411
255,1926,62866
255,1927,63252
255,1928,63618
255,1929,63957
255,1930,64294
255,1931,64631
255,1932,64911
255,1933,65218
255,1934,65595
255,1935,66871
255,1936,67349
255,1937,67831
255,1938,68424
255,1939,79798
255,1940,90211
255,1941,90617
255,1942,91207
255,1943,90784
255,1944,90238
255,1945,89697
260,1949,47646.05
260,1950,69966.243
260,1951,70299.358
260,1952,70619.499
260,1953,70929.259
260,1954,71233.131
260,1955,71537.537
260,1956,71850.98
260,1957,72183.916
260,1958,72548.042
260,1959,72955.244
260,1960,73414.427
260,1961,73928.048
260,1962,74489.142
260,1963,75080.047
260,1964,75676.011
260,1965,76255.926
260,1966,76816.337
260,1967,77352.662
260,1968,77841.435
260,1969,78254.626
260,1970,78572.984
260,1971,78786.608
260,1972,78901.707
260,1973,78936.165
260,1974,78917.22
260,1975,78866.498
260,1976,78794.496
260,1977,78701.801
260,1978,78589.311
260,1979,78454.848
260,1980,78300.65
260,1981,78126.104
260,1982,77944.848
260,1983,77790.08
260,1984,77704.336
260,1985,77717.431
260,1986,77837.5
260,1987,78054.086
260,1988,78354.017
260,1989,78715.61
260,1990,79118.326
260,1991,79564.454
260,1992,80046.157
260,1993,80520.088
260,1994,80931.041
260,1995,81240.604
260,1996,81426.337
260,1997,81499.866
260,1998,81499.232
260,1999,81481.612
260,2e3,81487.757
260,2001,81535.848
260,2002,81611.868
260,2003,81686.495
260,2004,81715.659
260,2005,81671.234
260,2006,81540.353
260,2007,81344.457
260,2008,81130.944
260,2009,80965.612
260,2010,80894.785
260,2011,80933.98
260,2012,81066.228
260,2013,81265.139
260,2014,81489.66
260,2015,81707.789
260,2016,81914.672
260,2017,82114.224
260,2018,82293.457
260,2019,82438.639
265,1949,18892
265,1950,18388.2
265,1951,18351
265,1952,18328
265,1953,18178
265,1954,18059
265,1955,17944
265,1956,17716
265,1957,17517
265,1958,17355
265,1959,17298
265,1960,17241
265,1961,17125
265,1962,17102
265,1963,17155
265,1964,16983
265,1965,17020
265,1966,17058
265,1967,17082
265,1968,17084
265,1969,17076
265,1970,17058
265,1971,17061
265,1972,17043
265,1973,16980
265,1974,16925
265,1975,16850
265,1976,16786
265,1977,16765
265,1978,16756
265,1979,16745
265,1980,16737
265,1981,16736
265,1982,16697
265,1983,16699
265,1984,16671
265,1985,16644
265,1986,16624
265,1987,16641
265,1988,16666
265,1989,16630
265,1990,NA
267,1816,1006
267,1817,1010
267,1818,1022
267,1819,1032
267,1820,1051
267,1821,1073
267,1822,1091
267,1823,1109
267,1824,1120
267,1825,1133
267,1826,1146
267,1827,1164
267,1828,1176
267,1829,1188
267,1830,1200
267,1831,1207
267,1832,1213
267,1833,1220
267,1834,1231
267,1835,1237
267,1836,1244
267,1837,1264
267,1838,1270
267,1839,1277
267,1840,1296
267,1841,1304
267,1842,1312
267,1843,1326
267,1844,1339
267,1845,1347
267,1846,1360
267,1847,1366
267,1848,1364
267,1849,1363
267,1850,1364
267,1851,1367
267,1852,1364
267,1853,1356
267,1854,1342
267,1855,1327
267,1856,1325
267,1857,1332
267,1858,1339
267,1859,1341
267,1860,1359
267,1861,1370
267,1862,1383
267,1863,1420
267,1864,1422
267,1865,1433
267,1866,1434
267,1867,1438
267,1868,1440
267,1869,1450
267,1870,1458
267,1871,1458
269,1816,1192
269,1817,1204
269,1818,1217
269,1819,1232
269,1820,1247
269,1821,1262
269,1822,1278
269,1823,1294
269,1824,1311
269,1825,1326
269,1826,1342
269,1827,1358
269,1828,1377
269,1829,1393
269,1830,1401
269,1831,1469
269,1832,1558
269,1833,1577
269,1834,1596
269,1835,1607
269,1836,1626
269,1837,1644
269,1838,1663
269,1839,1681
269,1840,1699
269,1841,1716
269,1842,1734
269,1843,1751
269,1844,1773
269,1845,1799
269,1846,1826
269,1847,1848
269,1848,1867
269,1849,1886
269,1850,1913
269,1851,1944
269,1852,1975
269,1853,1998
269,1854,2015
269,1855,2032
269,1856,2056
269,1857,2083
269,1858,2111
269,1859,2143
269,1860,2177
269,1861,2211
269,1862,2247
269,1863,2284
269,1864,2322
269,1865,2354
269,1866,2383
269,1867,2412
269,1868,2441.35
269,1869,2471.06
269,1870,2501.13
269,1871,2531.57
271,1816,1410
271,1817,1394
271,1818,1396
271,1819,1411
271,1820,1426
271,1821,1444
271,1822,1459
271,1823,1477
271,1824,1493
271,1825,1506
271,1826,1518
271,1827,1535
271,1828,1550
271,1829,1562
271,1830,1575
271,1831,1588
271,1832,1594
271,1833,1587
271,1834,1571
271,1835,1585
271,1836,1598
271,1837,1612
271,1838,1623
271,1839,1635
271,1840,1646
271,1841,1658
271,1842,1669
271,1843,1681
271,1844,1690
271,1845,1706
271,1846,1721
271,1847,1730
271,1848,1734
271,1849,1739
271,1850,1745
271,1851,1744
271,1852,1737
271,1853,1724
271,1854,1704
271,1855,1681
271,1856,1673
271,1857,1680
271,1858,1687
271,1859,1696
271,1860,1708
271,1861,1719
271,1862,1725
271,1863,1733
271,1864,1743
271,1865,1752
271,1866,1761
271,1867,1773
271,1868,1781
271,1869,1794
271,1870,1806
271,1871,1806
273,1816,555
273,1817,562
273,1818,569
273,1819,576
273,1820,584
273,1821,591
273,1822,599
273,1823,607
273,1824,615
273,1825,623
273,1826,632
273,1827,640
273,1828,647
273,1829,655
273,1830,663
273,1831,670
273,1832,678
273,1833,689
273,1834,701
273,1835,705
273,1836,710
273,1837,714
273,1838,719
273,1839,724
273,1840,729
273,1841,735
273,1842,741
273,1843,747
273,1844,750
273,1845,752
273,1846,755
273,1847,757
273,1848,758
