outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_horacc_osp,2014,2015 - 2016,696,0.20144444444444445,0.7901263580246913,0.010555555555555556
v2x_horacc_osp,2014,2015 - 2016,698,0.02,0.9745555555555555,0.005555555555555556
v2x_horacc_osp,2014,2015 - 2016,700,0.060222222222222226,0.8593745679012346,0.08555555555555555
v2x_horacc_osp,2014,2015 - 2016,701,0.02912962962962963,0.9686299002849003,0.002307692307692308
v2x_horacc_osp,2014,2015 - 2016,702,0.027666666666666666,0.9604492592592593,0.012222222222222223
v2x_horacc_osp,2014,2015 - 2016,703,0.0749074074074074,0.863187256270821,0.06691798941798942
v2x_horacc_osp,2014,2015 - 2016,704,0.0301058201058201,0.9666611992945326,0.0033333333333333335
v2x_horacc_osp,2014,2015 - 2016,705,0.014814814814814815,0.9808065843621399,0.0044444444444444444
v2x_horacc_osp,2014,2015 - 2016,710,0.03977777777777777,0.9495530864197531,0.011111111111111112
v2x_horacc_osp,2014,2015 - 2016,712,0.034444444444444444,0.9094613756613756,0.058095238095238096
v2x_horacc_osp,2014,2015 - 2016,713,0.008888888888888889,0.98734855967078194,0.0037962962962962963
v2x_horacc_osp,2014,2015 - 2016,731,0.01744949494949495,0.9760001683501682,0.006666666666666667
v2x_horacc_osp,2014,2015 - 2016,732,0.041555555555555554,0.93075604938271606,0.028888888888888888
v2x_horacc_osp,2014,2015 - 2016,740,0,0.9955555555555555,0.0044444444444444444
v2x_horacc_osp,2014,2015 - 2016,750,0.035277777777777776,0.8571735596707819,0.11148148148148147
v2x_horacc_osp,2014,2015 - 2016,760,0.025185185185185185,0.9480615637860081,0.027444444444444445
v2x_horacc_osp,2014,2015 - 2016,770,0.14,0.7725666666666666,0.10166666666666667
v2x_horacc_osp,2014,2015 - 2016,771,0.13203703703703704,0.73463420781893,0.15361111111111111
v2x_horacc_osp,2014,2015 - 2016,775,0.14228395061728394,0.8049029778235025,0.06157407407407407
v2x_horacc_osp,2014,2015 - 2016,780,0.1361111111111111,0.840851851851852,0.02666666666666666
v2x_horacc_osp,2014,2015 - 2016,781,0.10962962962962962,0.7132732304526749,0.19890277777777773
v2x_horacc_osp,2014,2015 - 2016,790,0.08777777777777777,0.8253077160493827,0.09527777777777778
v2x_horacc_osp,2014,2015 - 2016,800,0.45111111111111113,0.3319543503821281,0.39522486772486776
v2x_horacc_osp,2014,2015 - 2016,811,0.07793827160493827,0.89644890260631,0.027777777777777776
v2x_horacc_osp,2014,2015 - 2016,812,0.014444444444444444,0.9833654320987654,0.0022222222222222222
v2x_horacc_osp,2014,2015 - 2016,816,0.028888888888888888,0.9630185185185186,0.008333333333333333
v2x_horacc_osp,2014,2015 - 2016,820,0.03361111111111111,0.9535037037037037,0.013333333333333334
v2x_horacc_osp,2014,2015 - 2016,830,0.0022222222222222222,0.9969462962962963,8.333333333333334e-4
v2x_horacc_osp,2014,2015 - 2016,840,0.025185185185185182,0.9551831275720164,0.02013888888888889
v2x_horacc_osp,2014,2015 - 2016,850,0.03388888888888889,0.8984833333333333,0.07
v2x_horacc_osp,2014,2015 - 2016,860,0.06896296296296296,0.8242263991769547,0.11472222222222223
v2x_horacc_osp,2014,2015 - 2016,900,0,0.9988888888888889,0.0011111111111111111
v2x_horacc_osp,2014,2015 - 2016,910,0.015555555555555555,0.9631148148148148,0.02166666666666667
v2x_horacc_osp,2014,2015 - 2016,920,0,1,0
v2x_horacc_osp,2014,2015 - 2016,940,0.014444444444444444,0.9811753086419752,0.0044444444444444444
v2x_horacc_osp,2014,2015 - 2016,950,0.40796296296296297,0.5331512791495199,0.09946296296296298
v2x_horacc_osp,2015,2016 - 2017,2,0.015555555555555555,0.9833506172839507,0.0011111111111111111
v2x_horacc_osp,2015,2016 - 2017,20,0.017777777777777778,0.9810316498316498,0.0012121212121212121
v2x_horacc_osp,2015,2016 - 2017,40,0.025277777777777777,0.9714731481481482,0.0033333333333333335
v2x_horacc_osp,2015,2016 - 2017,41,0.3027248677248677,0.44572113812603226,0.3607671957671958
v2x_horacc_osp,2015,2016 - 2017,42,0.07805555555555556,0.8253966729839001,0.10472189733593243
v2x_horacc_osp,2015,2016 - 2017,51,0.0033333333333333335,0.993529012345679,0.003148148148148148
v2x_horacc_osp,2015,2016 - 2017,52,0.005555555555555556,0.9815534979423869,0.012962962962962964
v2x_horacc_osp,2015,2016 - 2017,53,0.008888888888888889,0.97228,0.019000000000000003
v2x_horacc_osp,2015,2016 - 2017,70,0.12353703703703703,0.7699402513717422,0.12153703703703704
v2x_horacc_osp,2015,2016 - 2017,90,0.08544444444444445,0.8578926289437586,0.06195679012345679
v2x_horacc_osp,2015,2016 - 2017,91,0.08222222222222222,0.7937078189300412,0.13518518518518519
v2x_horacc_osp,2015,2016 - 2017,92,0.041444444444444443,0.9202133333333333,0.04
v2x_horacc_osp,2015,2016 - 2017,93,0.044444444444444446,0.8903123456790124,0.06827777777777777
v2x_horacc_osp,2015,2016 - 2017,94,0.023333333333333334,0.9701555555555555,0.006666666666666667
v2x_horacc_osp,2015,2016 - 2017,95,0.018444444444444447,0.9718308847736625,0.009907407407407406
v2x_horacc_osp,2015,2016 - 2017,100,0.01888888888888889,0.9614624616535727,0.020026936026936025
v2x_horacc_osp,2015,2016 - 2017,101,0.5014814814814814,0.4357790397805213,0.12585185185185183
v2x_horacc_osp,2015,2016 - 2017,110,0.18933333333333335,0.7709192737835875,0.049030501089324614
v2x_horacc_osp,2015,2016 - 2017,115,0.006666666666666667,0.9778814814814815,0.015555555555555555
v2x_horacc_osp,2015,2016 - 2017,130,0.04055555555555555,0.927196450617284,0.03361111111111111
v2x_horacc_osp,2015,2016 - 2017,135,0.015614035087719297,0.8976141650422352,0.08814814814814814
v2x_horacc_osp,2015,2016 - 2017,140,0.012222222222222223,0.6562502880658436,0.3356296296296296
v2x_horacc_osp,2015,2016 - 2017,145,0.05925925925925926,0.8578659611992946,0.08809523809523809
v2x_horacc_osp,2015,2016 - 2017,150,0.1265740740740741,0.7583439729080933,0.13175925925925924
v2x_horacc_osp,2015,2016 - 2017,155,0.016666666666666666,0.9693481481481481,0.014222222222222223
v2x_horacc_osp,2015,2016 - 2017,160,0.23,0.7228018518518519,0.0612962962962963
v2x_horacc_osp,2015,2016 - 2017,165,0.006666666666666667,0.9845037037037038,0.008888888888888889
v2x_horacc_osp,2015,2016 - 2017,200,0.01,0.9867,0.0033333333333333335
v2x_horacc_osp,2015,2016 - 2017,205,0.0044444444444444444,0.9944493827160494,0.0011111111111111111
v2x_horacc_osp,2015,2016 - 2017,210,0.005555555555555556,0.9933395061728396,0.0011111111111111111
v2x_horacc_osp,2015,2016 - 2017,211,0.0022222222222222222,0.9955604938271605,0.0022222222222222222
v2x_horacc_osp,2015,2016 - 2017,212,0,0.9966666666666667,0.0033333333333333335
v2x_horacc_osp,2015,2016 - 2017,220,0.005555555555555556,0.9935604938271605,8.888888888888889e-4
v2x_horacc_osp,2015,2016 - 2017,225,0.0077777777777777776,0.9909972565157751,0.0012345679012345679
v2x_horacc_osp,2015,2016 - 2017,230,0.15166666666666667,0.8360796296296297,0.014444444444444444
v2x_horacc_osp,2015,2016 - 2017,235,0.03074074074074074,0.9595666666666667,0.01
v2x_horacc_osp,2015,2016 - 2017,260,0.0077777777777777776,0.9911197530864198,0.0011111111111111111
v2x_horacc_osp,2015,2016 - 2017,290,0.0362962962962963,0.9283679012345679,0.03666666666666667
v2x_horacc_osp,2015,2016 - 2017,305,0,0.9977777777777778,0.0022222222222222222
v2x_horacc_osp,2015,2016 - 2017,310,0.05474074074074074,0.8891203324457354,0.059389978213507624
v2x_horacc_osp,2015,2016 - 2017,316,0.0022222222222222222,0.9900172839506173,0.0077777777777777776
v2x_horacc_osp,2015,2016 - 2017,317,0.0044444444444444444,0.9833876543209876,0.012222222222222223
v2x_horacc_osp,2015,2016 - 2017,325,0.0077777777777777776,0.9905685185185185,0.0016666666666666668
v2x_horacc_osp,2015,2016 - 2017,339,0.025,0.9570347222222222,0.018425925925925925
v2x_horacc_osp,2015,2016 - 2017,340,0.033,0.8981460185185185,0.0712037037037037
v2x_horacc_osp,2015,2016 - 2017,341,0.04666666666666667,0.8641878395061728,0.09350925925925929
v2x_horacc_osp,2015,2016 - 2017,343,0.050555555555555555,0.9072996604938272,0.044388888888888894
v2x_horacc_osp,2015,2016 - 2017,344,0.0077777777777777776,0.9664244444444444,0.026
v2x_horacc_osp,2015,2016 - 2017,346,0.04481481481481481,0.8983605109739368,0.05949074074074075
v2x_horacc_osp,2015,2016 - 2017,347,0.06166666666666667,0.9034064814814815,0.03722222222222222
v2x_horacc_osp,2015,2016 - 2017,349,0.0033333333333333335,0.9878074074074075,0.008888888888888889
v2x_horacc_osp,2015,2016 - 2017,350,0.0033333333333333335,0.9767333333333333,0.02
v2x_horacc_osp,2015,2016 - 2017,352,0.007222222222222222,0.9883654320987654,0.0044444444444444444
v2x_horacc_osp,2015,2016 - 2017,355,0.04777777777777778,0.8732749092229484,0.08290849673202615
v2x_horacc_osp,2015,2016 - 2017,359,0.12944444444444445,0.6211897530864197,0.28644444444444445
v2x_horacc_osp,2015,2016 - 2017,360,0.02851851851851852,0.9558298353909466,0.01611111111111111
v2x_horacc_osp,2015,2016 - 2017,365,0.05333333333333334,0.9245777777777778,0.023333333333333334
v2x_horacc_osp,2015,2016 - 2017,366,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2x_horacc_osp,2015,2016 - 2017,367,0.005555555555555556,0.989656378600823,0.004814814814814815
v2x_horacc_osp,2015,2016 - 2017,368,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2x_horacc_osp,2015,2016 - 2017,369,0.24388888888888888,0.621663353909465,0.17781481481481481
v2x_horacc_osp,2015,2016 - 2017,370,0.10314814814814816,0.882236488340192,0.016296296296296295
v2x_horacc_osp,2015,2016 - 2017,371,0.06666666666666667,0.9084444444444445,0.02666666666666667
v2x_horacc_osp,2015,2016 - 2017,372,0.048777777777777774,0.9242709259259259,0.028333333333333332
v2x_horacc_osp,2015,2016 - 2017,373,0.0825,0.9037375,0.015
v2x_horacc_osp,2015,2016 - 2017,375,0.005555555555555556,0.9745555555555555,0.02
v2x_horacc_osp,2015,2016 - 2017,380,0.014444444444444444,0.9724148148148148,0.013333333333333334
v2x_horacc_osp,2015,2016 - 2017,385,0.013333333333333334,0.9866666666666667,0
v2x_horacc_osp,2015,2016 - 2017,390,0.006666666666666667,0.9933333333333333,0
v2x_horacc_osp,2015,2016 - 2017,395,0.005555555555555556,0.9922345679012345,0.0022222222222222222
v2x_horacc_osp,2015,2016 - 2017,402,0.0022222222222222222,0.9955604938271605,0.0022222222222222222
v2x_horacc_osp,2015,2016 - 2017,404,0.09487037037037037,0.8088506556927297,0.10637037037037037
v2x_horacc_osp,2015,2016 - 2017,411,0.02666666666666667,0.9560296296296297,0.017777777777777778
v2x_horacc_osp,2015,2016 - 2017,420,0.014425925925925927,0.9779084979423868,0.0077777777777777776
v2x_horacc_osp,2015,2016 - 2017,432,0.10111111111111111,0.8091724059376837,0.09980820105820105
v2x_horacc_osp,2015,2016 - 2017,433,0.023333333333333334,0.9371607583774251,0.04044973544973545
v2x_horacc_osp,2015,2016 - 2017,434,0.058888888888888886,0.8920949074074074,0.052083333333333336
v2x_horacc_osp,2015,2016 - 2017,435,0.06464814814814815,0.8665515267489712,0.07355555555555555
v2x_horacc_osp,2015,2016 - 2017,436,0.042222222222222223,0.8947905864197531,0.06576388888888889
v2x_horacc_osp,2015,2016 - 2017,437,0.08333333333333333,0.8848743386243386,0.03468253968253968
v2x_horacc_osp,2015,2016 - 2017,438,0.0835925925925926,0.870587037037037,0.05
v2x_horacc_osp,2015,2016 - 2017,439,0.20259259259259257,0.6784375335661139,0.149195847362514
v2x_horacc_osp,2015,2016 - 2017,450,0.016,0.9662333333333333,0.018055555555555554
v2x_horacc_osp,2015,2016 - 2017,451,0.016666666666666666,0.9669584520417853,0.016652421652421652
v2x_horacc_osp,2015,2016 - 2017,452,0.0374074074074074,0.8791679012345679,0.08666666666666667
v2x_horacc_osp,2015,2016 - 2017,461,0.08777777777777777,0.8552213279518835,0.06248575498575499
v2x_horacc_osp,2015,2016 - 2017,471,0.018333333333333333,0.974685925925926,0.0071111111111111115
v2x_horacc_osp,2015,2016 - 2017,475,0.07888888888888888,0.8054434362139917,0.12557407407407406
v2x_horacc_osp,2015,2016 - 2017,481,0.02845679012345679,0.9514646502057613,0.020666666666666667
v2x_horacc_osp,2015,2016 - 2017,482,0.1988888888888889,0.7058085596707819,0.11896296296296296
v2x_horacc_osp,2015,2016 - 2017,483,0.045047619047619045,0.9437384521215895,0.011742919389978214
v2x_horacc_osp,2015,2016 - 2017,484,0.11959259259259257,0.8664676234567901,0.015833333333333335
v2x_horacc_osp,2015,2016 - 2017,490,0.05304843304843304,0.8059610003165558,0.14888888888888888
v2x_horacc_osp,2015,2016 - 2017,500,0.0362962962962963,0.9337218106995885,0.03111111111111111
v2x_horacc_osp,2015,2016 - 2017,501,0.010370370370370372,0.9231713407870271,0.06715470803706097
v2x_horacc_osp,2015,2016 - 2017,510,0.09333333333333334,0.7196246913580246,0.20629629629629628
v2x_horacc_osp,2015,2016 - 2017,516,0.2358730158730159,0.5162102292768959,0.32444444444444454
v2x_horacc_osp,2015,2016 - 2017,517,0.03944444444444444,0.9472145061728396,0.013888888888888888
v2x_horacc_osp,2015,2016 - 2017,520,0.09444444444444444,0.866256121399177,0.043398148148148144
v2x_horacc_osp,2015,2016 - 2017,522,3.7037037037037035e-4,0.9962975308641976,0.0033333333333333335
v2x_horacc_osp,2015,2016 - 2017,530,0.051481481481481475,0.934817695473251,0.014444444444444444
v2x_horacc_osp,2015,2016 - 2017,531,0.026925925925925923,0.9709116872427983,0.0022222222222222222
v2x_horacc_osp,2015,2016 - 2017,540,0.013333333333333334,0.9826469135802469,0.004074074074074074
v2x_horacc_osp,2015,2016 - 2017,541,0.0867936507936508,0.8754097530864198,0.04138888888888889
v2x_horacc_osp,2015,2016 - 2017,551,0.04870370370370371,0.860570816186557,0.09537037037037037
v2x_horacc_osp,2015,2016 - 2017,552,0.0875,0.8585273148148148,0.05914814814814815
v2x_horacc_osp,2015,2016 - 2017,553,0.04555555555555556,0.921569135802469,0.034444444444444444
v2x_horacc_osp,2015,2016 - 2017,560,0.027777777777777776,0.9461162551440329,0.02685185185185185
v2x_horacc_osp,2015,2016 - 2017,565,0.012222222222222223,0.9844851851851852,0.0033333333333333335
v2x_horacc_osp,2015,2016 - 2017,570,0.11222222222222222,0.7679113374485597,0.1350185185185185
v2x_horacc_osp,2015,2016 - 2017,571,0.02688888888888889,0.9363491358024691,0.03777777777777778
v2x_horacc_osp,2015,2016 - 2017,572,0.013888888888888888,0.9773456790123458,0.008888888888888889
v2x_horacc_osp,2015,2016 - 2017,580,0.14380471380471382,0.7627114453173712,0.10918518518518519
v2x_horacc_osp,2015,2016 - 2017,581,0.18888888888888888,0.6980587448559671,0.13937962962962963
v2x_horacc_osp,2015,2016 - 2017,590,0.027777777777777776,0.94809670781893,0.024814814814814817
v2x_horacc_osp,2015,2016 - 2017,600,0.043333333333333335,0.9021602880658436,0.0569753086419753
v2x_horacc_osp,2015,2016 - 2017,615,0.024814814814814817,0.958823744855967,0.016777777777777777
v2x_horacc_osp,2015,2016 - 2017,616,0.07066666666666667,0.855675061728395,0.07925925925925927
v2x_horacc_osp,2015,2016 - 2017,620,0.21047619047619048,0.6627013733708972,0.16063155363155363
v2x_horacc_osp,2015,2016 - 2017,625,0.1225,0.835575,0.04777777777777778
v2x_horacc_osp,2015,2016 - 2017,626,0.1178835978835979,0.6537462669018225,0.25888888888888884
v2x_horacc_osp,2015,2016 - 2017,630,0.05981481481481482,0.9135466049382717,0.028333333333333332
v2x_horacc_osp,2015,2016 - 2017,640,0.12333333333333334,0.6107444444444445,0.3033333333333333
v2x_horacc_osp,2015,2016 - 2017,645,0.13527777777777777,0.7313033612580834,0.1542910052910053
v2x_horacc_osp,2015,2016 - 2017,651,0.3467592592592593,0.5405688100137174,0.17248148148148149
v2x_horacc_osp,2015,2016 - 2017,652,0.09525925925925927,0.8778570158730159,0.029714285714285714
v2x_horacc_osp,2015,2016 - 2017,660,0.10777777777777778,0.8059740740740741,0.09666666666666666
v2x_horacc_osp,2015,2016 - 2017,663,0.021111111111111112,0.9720366666666667,0.007
v2x_horacc_osp,2015,2016 - 2017,666,0.008888888888888889,0.9823012345679013,0.008888888888888889
v2x_horacc_osp,2015,2016 - 2017,670,0.025555555555555557,0.9690308641975309,0.005555555555555556
v2x_horacc_osp,2015,2016 - 2017,678,0.28888888888888886,0.43562139917695475,0.38740740740740737
v2x_horacc_osp,2015,2016 - 2017,690,0.01,0.9767345238095237,0.013399470899470899
v2x_horacc_osp,2015,2016 - 2017,694,0.014603174603174602,0.9837544973544973,0.0016666666666666668
v2x_horacc_osp,2015,2016 - 2017,696,0.17933333333333334,0.8093191769547325,0.013827160493827161
v2x_horacc_osp,2015,2016 - 2017,698,0.01925925925925926,0.9746565157750342,0.0062037037037037035
v2x_horacc_osp,2015,2016 - 2017,700,0.055,0.8735920454545455,0.07556397306397306
v2x_horacc_osp,2015,2016 - 2017,701,0.017857142857142856,0.9810515873015873,0.0011111111111111111
v2x_horacc_osp,2015,2016 - 2017,702,0.06841269841269841,0.9089876837154616,0.024259259259259258
v2x_horacc_osp,2015,2016 - 2017,703,0.11388888888888889,0.7731319444444444,0.1275
v2x_horacc_osp,2015,2016 - 2017,704,0.02361111111111111,0.9673482510288065,0.009259259259259259
v2x_horacc_osp,2015,2016 - 2017,705,0.03740656565656565,0.9561761447811448,0.006666666666666667
v2x_horacc_osp,2015,2016 - 2017,710,0.045925925925925926,0.9286320987654322,0.02666666666666667
v2x_horacc_osp,2015,2016 - 2017,712,0.03333333333333333,0.910420987654321,0.05818518518518519
v2x_horacc_osp,2015,2016 - 2017,713,0.3433333333333333,0.6544777777777778,0.0033333333333333335
v2x_horacc_osp,2015,2016 - 2017,731,0.007962962962962963,0.9888221021947874,0.0032407407407407406
v2x_horacc_osp,2015,2016 - 2017,732,0.06222222222222222,0.9083066541117389,0.031426553672316386
v2x_horacc_osp,2015,2016 - 2017,740,0.017777777777777778,0.9713086419753086,0.011111111111111112
v2x_horacc_osp,2015,2016 - 2017,750,0.09037037037037036,0.6473530864197531,0.28833333333333333
v2x_horacc_osp,2015,2016 - 2017,760,0.013333333333333334,0.9765259259259259,0.010277777777777778
v2x_horacc_osp,2015,2016 - 2017,770,0.14925925925925923,0.6852401577503431,0.194537037037037
v2x_horacc_osp,2015,2016 - 2017,771,0.13833333333333334,0.7781328703703704,0.09694444444444444
v2x_horacc_osp,2015,2016 - 2017,775,0.2725925925925926,0.6786056829316088,0.0670899470899471
v2x_horacc_osp,2015,2016 - 2017,780,0.37666666666666665,0.5597591049382715,0.10199074074074073
v2x_horacc_osp,2015,2016 - 2017,781,0.1111111111111111,0.6049382716049383,0.3194444444444444
v2x_horacc_osp,2015,2016 - 2017,790,0.0661111111111111,0.8484553497942386,0.0914814814814815
v2x_horacc_osp,2015,2016 - 2017,800,0.27425925925925926,0.6338385732678747,0.12663222871994803
v2x_horacc_osp,2015,2016 - 2017,811,0.02388888888888889,0.9614694444444445,0.015
v2x_horacc_osp,2015,2016 - 2017,812,0.017407407407407406,0.9729122359396433,0.009851851851851853
v2x_horacc_osp,2015,2016 - 2017,816,0.014444444444444444,0.9784376543209876,0.007222222222222222
v2x_horacc_osp,2015,2016 - 2017,820,0.01888888888888889,0.9704824074074074,0.010833333333333334
v2x_horacc_osp,2015,2016 - 2017,830,0.021666666666666667,0.9761224105461394,0.0022598870056497176
v2x_horacc_osp,2015,2016 - 2017,840,0.042222222222222223,0.6221704174015283,0.35040211640211644
v2x_horacc_osp,2015,2016 - 2017,850,0.09740740740740741,0.8256222618156878,0.085276936026936
v2x_horacc_osp,2015,2016 - 2017,860,0.11555555555555555,0.8087753086419753,0.08555555555555555
v2x_horacc_osp,2015,2016 - 2017,900,0.02,0.9789111111111112,0.0011111111111111111
v2x_horacc_osp,2015,2016 - 2017,910,0.012222222222222223,0.962296769547325,0.0257962962962963
v2x_horacc_osp,2015,2016 - 2017,920,0.0022222222222222222,0.9977777777777778,0
v2x_horacc_osp,2015,2016 - 2017,940,0.04666666666666667,0.9326777777777777,0.021666666666666667
v2x_horacc_osp,2015,2016 - 2017,950,0.24822222222222223,0.6917747736625515,0.07981481481481481
v2x_horacc_osp,2016,2017 - 2018,2,0.028888888888888888,0.9365827160493827,0.035555555555555556
v2x_horacc_osp,2016,2017 - 2018,20,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2x_horacc_osp,2016,2017 - 2018,40,0.12296296296296297,0.8506686032437667,0.030065359477124184
v2x_horacc_osp,2016,2017 - 2018,41,0.2477777777777778,0.5456954320987655,0.27455555555555555
v2x_horacc_osp,2016,2017 - 2018,42,0.08481481481481482,0.8313948971193416,0.09155555555555556
v2x_horacc_osp,2016,2017 - 2018,51,0.0022222222222222222,0.9933432098765431,0.0044444444444444444
v2x_horacc_osp,2016,2017 - 2018,52,0.011111111111111112,0.9768024691358025,0.012222222222222223
v2x_horacc_osp,2016,2017 - 2018,53,0.0033333333333333335,0.992237037037037,0.0044444444444444444
v2x_horacc_osp,2016,2017 - 2018,70,0.08907407407407407,0.8375457818930041,0.08055555555555556
v2x_horacc_osp,2016,2017 - 2018,90,0.04888888888888889,0.9141234567901235,0.03888888888888889
v2x_horacc_osp,2016,2017 - 2018,91,0.095,0.8507,0.06
v2x_horacc_osp,2016,2017 - 2018,92,0.052222222222222225,0.9077604938271605,0.042222222222222223
v2x_horacc_osp,2016,2017 - 2018,93,0.04833333333333333,0.8893244893378227,0.0655084175084175
v2x_horacc_osp,2016,2017 - 2018,94,0.022222222222222223,0.9756049382716049,0.0022222222222222222
v2x_horacc_osp,2016,2017 - 2018,95,0.005555555555555556,0.9940761316872428,3.7037037037037035e-4
v2x_horacc_osp,2016,2017 - 2018,100,0.024444444444444446,0.8938979423868312,0.08370370370370371
v2x_horacc_osp,2016,2017 - 2018,101,0.5505555555555556,0.3711662037037037,0.17416666666666666
v2x_horacc_osp,2016,2017 - 2018,110,0.14666666666666667,0.8105086419753086,0.05018518518518518
v2x_horacc_osp,2016,2017 - 2018,115,0.04388888888888889,0.9019314814814815,0.056666666666666664
v2x_horacc_osp,2016,2017 - 2018,130,0.3304629629629629,0.6503808384773663,0.02861111111111111
v2x_horacc_osp,2016,2017 - 2018,135,0.01,0.924,0.06666666666666667
v2x_horacc_osp,2016,2017 - 2018,140,0.11933333333333333,0.5194954814814815,0.41011111111111115
v2x_horacc_osp,2016,2017 - 2018,145,0.09222222222222222,0.8370047325102881,0.07796296296296296
v2x_horacc_osp,2016,2017 - 2018,150,0.08851851851851852,0.828435390946502,0.09111111111111111
v2x_horacc_osp,2016,2017 - 2018,155,0.012222222222222223,0.9833876543209876,0.0044444444444444444
v2x_horacc_osp,2016,2017 - 2018,160,0.18814814814814815,0.7432954732510287,0.08444444444444445
v2x_horacc_osp,2016,2017 - 2018,165,0.0011111111111111111,0.9966691358024692,0.0022222222222222222
v2x_horacc_osp,2016,2017 - 2018,200,0.0022222222222222222,0.9977777777777778,0
v2x_horacc_osp,2016,2017 - 2018,205,0.01,0.9878,0.0022222222222222222
v2x_horacc_osp,2016,2017 - 2018,210,0,1,0
v2x_horacc_osp,2016,2017 - 2018,211,0.0011111111111111111,0.9905648148148148,0.008333333333333333
v2x_horacc_osp,2016,2017 - 2018,212,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2x_horacc_osp,2016,2017 - 2018,220,0,1,0
v2x_horacc_osp,2016,2017 - 2018,225,0.0011111111111111111,0.9988888888888889,0
v2x_horacc_osp,2016,2017 - 2018,230,0.14777777777777779,0.8503283950617284,0.0022222222222222222
v2x_horacc_osp,2016,2017 - 2018,235,0.008888888888888889,0.9800987654320988,0.011111111111111112
v2x_horacc_osp,2016,2017 - 2018,260,0.0011111111111111111,0.9988888888888889,0
v2x_horacc_osp,2016,2017 - 2018,290,0.17222222222222222,0.5579835390946501,0.3259259259259259
v2x_horacc_osp,2016,2017 - 2018,305,0.013888888888888888,0.9696759259259259,0.016666666666666666
v2x_horacc_osp,2016,2017 - 2018,310,0.05333333333333334,0.909325925925926,0.03944444444444444
v2x_horacc_osp,2016,2017 - 2018,316,0.0022222222222222222,0.9889086419753087,0.008888888888888889
v2x_horacc_osp,2016,2017 - 2018,317,0.006666666666666667,0.9811925925925925,0.012222222222222223
v2x_horacc_osp,2016,2017 - 2018,325,0.0077777777777777776,0.9878123456790123,0.0044444444444444444
v2x_horacc_osp,2016,2017 - 2018,339,0.02361111111111111,0.9580183127572016,0.018814814814814812
v2x_horacc_osp,2016,2017 - 2018,340,0.03611111111111111,0.8828508230452675,0.08407407407407408
v2x_horacc_osp,2016,2017 - 2018,341,0.06333333333333334,0.8583900013566681,0.08356939356939357
v2x_horacc_osp,2016,2017 - 2018,343,0.23755555555555558,0.6907181893004115,0.09407407407407406
v2x_horacc_osp,2016,2017 - 2018,344,0.04296296296296296,0.8354578875171468,0.12703703703703703
v2x_horacc_osp,2016,2017 - 2018,346,0.06185185185185185,0.8766473251028807,0.06555555555555556
v2x_horacc_osp,2016,2017 - 2018,347,0.14222222222222222,0.7692042798353909,0.10325925925925926
v2x_horacc_osp,2016,2017 - 2018,349,0.0022222222222222222,0.9933432098765431,0.0044444444444444444
v2x_horacc_osp,2016,2017 - 2018,350,0.005555555555555556,0.9922345679012345,0.0022222222222222222
v2x_horacc_osp,2016,2017 - 2018,352,0.005555555555555556,0.9900246913580247,0.0044444444444444444
v2x_horacc_osp,2016,2017 - 2018,355,0.035555555555555556,0.9076493827160493,0.058888888888888886
v2x_horacc_osp,2016,2017 - 2018,359,0.155,0.6093388888888888,0.2788888888888889
v2x_horacc_osp,2016,2017 - 2018,360,0.075,0.7563550724637681,0.18231884057971015
v2x_horacc_osp,2016,2017 - 2018,365,0.02666666666666667,0.9571111111111111,0.016666666666666666
v2x_horacc_osp,2016,2017 - 2018,366,0.0022222222222222222,0.9977777777777778,0
v2x_horacc_osp,2016,2017 - 2018,367,0.006666666666666667,0.9558993827160494,0.03768518518518518
v2x_horacc_osp,2016,2017 - 2018,368,0.01,0.9833999999999999,0.006666666666666667
v2x_horacc_osp,2016,2017 - 2018,369,0.13592592592592592,0.7438397668038409,0.13914814814814816
v2x_horacc_osp,2016,2017 - 2018,370,0.2311111111111111,0.7415506172839507,0.035555555555555556
v2x_horacc_osp,2016,2017 - 2018,371,0.1,0.88475,0.016944444444444446
v2x_horacc_osp,2016,2017 - 2018,372,0.04666666666666667,0.893802962962963,0.06244444444444445
v2x_horacc_osp,2016,2017 - 2018,373,0.1937037037037037,0.7641897119341564,0.052222222222222225
v2x_horacc_osp,2016,2017 - 2018,375,0.0022222222222222222,0.9966691358024692,0.0011111111111111111
v2x_horacc_osp,2016,2017 - 2018,380,0.0022222222222222222,0.9977777777777778,0
v2x_horacc_osp,2016,2017 - 2018,385,0.0033333333333333335,0.9966666666666667,0
v2x_horacc_osp,2016,2017 - 2018,390,0.014444444444444444,0.9844604938271605,0.0011111111111111111
v2x_horacc_osp,2016,2017 - 2018,395,0.011111111111111112,0.9877901234567902,0.0011111111111111111
v2x_horacc_osp,2016,2017 - 2018,402,0.013333333333333334,0.9647407407407408,0.022222222222222223
v2x_horacc_osp,2016,2017 - 2018,404,0.06222222222222222,0.8153456790123458,0.13055555555555556
v2x_horacc_osp,2016,2017 - 2018,411,0.03777777777777778,0.9499271604938272,0.012777777777777779
v2x_horacc_osp,2016,2017 - 2018,420,0.2738888888888889,0.7140092592592593,0.016666666666666666
